,popularity,genres,budget,revenue,title,runtime,vote_count,vote_average,release_year
6448,0.447612,Romance,22000000.0,19351569.0,Saving Silverman,90,75.0,5.2,2001
6449,0.447612,Crime,22000000.0,19351569.0,Saving Silverman,90,75.0,5.2,2001
6450,0.446532,Comedy,0.0,0.0,The Curse of the Jade Scorpion,103,77.0,6.1,2001
6451,0.446532,Crime,0.0,0.0,The Curse of the Jade Scorpion,103,77.0,6.1,2001
6452,0.446532,Mystery,0.0,0.0,The Curse of the Jade Scorpion,103,77.0,6.1,2001
6453,0.446532,Romance,0.0,0.0,The Curse of the Jade Scorpion,103,77.0,6.1,2001
6454,0.446532,Thriller,0.0,0.0,The Curse of the Jade Scorpion,103,77.0,6.1,2001
6455,0.443923,Comedy,48000000.0,35743308.0,Riding in Cars with Boys,132,54.0,6.4,2001
6456,0.443923,Drama,48000000.0,35743308.0,Riding in Cars with Boys,132,54.0,6.4,2001
6457,0.443923,Romance,48000000.0,35743308.0,Riding in Cars with Boys,132,54.0,6.4,2001
6458,0.4396,Horror,10000000.0,0.0,Mimic 2,82,19.0,4.5,2001
6459,0.4396,Science Fiction,10000000.0,0.0,Mimic 2,82,19.0,4.5,2001
6460,0.4396,Thriller,10000000.0,0.0,Mimic 2,82,19.0,4.5,2001
6461,0.439101,Adventure,75000000.0,13596911.0,Osmosis Jones,95,128.0,5.6,2001
6462,0.439101,Animation,75000000.0,13596911.0,Osmosis Jones,95,128.0,5.6,2001
6463,0.439101,Action,75000000.0,13596911.0,Osmosis Jones,95,128.0,5.6,2001
6464,0.439101,Comedy,75000000.0,13596911.0,Osmosis Jones,95,128.0,5.6,2001
6465,0.439101,Family,75000000.0,13596911.0,Osmosis Jones,95,128.0,5.6,2001
6466,0.438395,Crime,0.0,0.0,The Man Who Wasn't There,116,153.0,7.1,2001
6467,0.438395,Drama,0.0,0.0,The Man Who Wasn't There,116,153.0,7.1,2001
6468,0.427875,Action,49000000.0,0.0,The One,87,259.0,5.5,2001
6469,0.427875,Science Fiction,49000000.0,0.0,The One,87,259.0,5.5,2001
6470,0.427875,Thriller,49000000.0,0.0,The One,87,259.0,5.5,2001
6471,0.427146,Drama,15000000.0,0.0,Buffalo Soldiers,98,45.0,6.6,2001
6472,0.427146,Comedy,15000000.0,0.0,Buffalo Soldiers,98,45.0,6.6,2001
6473,0.427146,War,15000000.0,0.0,Buffalo Soldiers,98,45.0,6.6,2001
6474,0.427146,Crime,15000000.0,0.0,Buffalo Soldiers,98,45.0,6.6,2001
6475,0.427146,Thriller,15000000.0,0.0,Buffalo Soldiers,98,45.0,6.6,2001
6476,0.421293,Comedy,14000000.0,10424470.0,Head Over Heels,86,43.0,5.3,2001
6477,0.421293,Romance,14000000.0,10424470.0,Head Over Heels,86,43.0,5.3,2001
6478,0.414765,Mystery,0.0,15705007.0,Enigma,119,41.0,5.9,2001
6479,0.414765,Drama,0.0,15705007.0,Enigma,119,41.0,5.9,2001
6480,0.414765,Thriller,0.0,15705007.0,Enigma,119,41.0,5.9,2001
6481,0.414765,Romance,0.0,15705007.0,Enigma,119,41.0,5.9,2001
6482,0.414765,War,0.0,15705007.0,Enigma,119,41.0,5.9,2001
6483,0.414311,Action,38000000.0,207283925.0,The Fast and the Furious,106,2505.0,6.4,2001
6484,0.414311,Crime,38000000.0,207283925.0,The Fast and the Furious,106,2505.0,6.4,2001
6485,0.414311,Thriller,38000000.0,207283925.0,The Fast and the Furious,106,2505.0,6.4,2001
6486,0.40848,Drama,6000000.0,705308.0,Human Nature,96,30.0,5.7,2001
6487,0.40848,Comedy,6000000.0,705308.0,Human Nature,96,30.0,5.7,2001
6488,0.405522,Drama,13000000.0,91038276.0,Save the Last Dance,112,194.0,6.4,2001
6489,0.405522,Family,13000000.0,91038276.0,Save the Last Dance,112,194.0,6.4,2001
6490,0.405522,Romance,13000000.0,91038276.0,Save the Last Dance,112,194.0,6.4,2001
6491,0.405522,Music,13000000.0,91038276.0,Save the Last Dance,112,194.0,6.4,2001
6492,0.403778,Drama,0.0,0.0,The Affair of the Necklace,118,12.0,5.3,2001
6493,0.403778,History,0.0,0.0,The Affair of the Necklace,118,12.0,5.3,2001
6494,0.400459,Crime,0.0,480811.0,Bully,113,52.0,6.3,2001
6495,0.400459,Drama,0.0,480811.0,Bully,113,52.0,6.3,2001
6496,0.390268,Thriller,0.0,0.0,Zebra Lounge,93,10.0,4.0,2001
6497,0.390152,Drama,1700000.0,0.0,In the Bedroom,130,33.0,5.6,2001
6498,0.390152,Thriller,1700000.0,0.0,In the Bedroom,130,33.0,5.6,2001
6499,0.386262,Action,35000000.0,147934180.0,Spy Kids,88,467.0,5.5,2001
6500,0.386262,Comedy,35000000.0,147934180.0,Spy Kids,88,467.0,5.5,2001
6501,0.386262,Family,35000000.0,147934180.0,Spy Kids,88,467.0,5.5,2001
6502,0.386262,Adventure,35000000.0,147934180.0,Spy Kids,88,467.0,5.5,2001
6503,0.38279,Crime,35000000.0,29400000.0,The Pledge,123,84.0,6.1,2001
6504,0.38279,Drama,35000000.0,29400000.0,The Pledge,123,84.0,6.1,2001
6505,0.38279,Mystery,35000000.0,29400000.0,The Pledge,123,84.0,6.1,2001
6506,0.38279,Thriller,35000000.0,29400000.0,The Pledge,123,84.0,6.1,2001
6507,0.382563,Comedy,0.0,0.0,Hedwig and the Angry Inch,95,43.0,7.2,2001
6508,0.382563,Music,0.0,0.0,Hedwig and the Angry Inch,95,43.0,7.2,2001
6509,0.381873,Comedy,0.0,0.0,Mean Machine,99,80.0,6.1,2001
6510,0.381873,Drama,0.0,0.0,Mean Machine,99,80.0,6.1,2001
6511,0.381751,Action,75000000.0,67631903.0,Bandits,123,173.0,6.1,2001
6512,0.381751,Comedy,75000000.0,67631903.0,Bandits,123,173.0,6.1,2001
6513,0.381751,Crime,75000000.0,67631903.0,Bandits,123,173.0,6.1,2001
6514,0.381751,Romance,75000000.0,67631903.0,Bandits,123,173.0,6.1,2001
6515,0.380227,Action,22000000.0,84772742.0,The Animal,84,145.0,4.5,2001
6516,0.380227,Comedy,22000000.0,84772742.0,The Animal,84,145.0,4.5,2001
6517,0.379856,Crime,15000000.0,12000000.0,Knockaround Guys,92,46.0,5.7,2001
6518,0.379856,Thriller,15000000.0,12000000.0,Knockaround Guys,92,46.0,5.7,2001
6519,0.363073,Documentary,0.0,0.0,The Matrix Revisited,123,44.0,6.5,2001
6520,0.356425,Comedy,0.0,0.0,Just Visiting,88,95.0,4.7,2001
6521,0.356425,Fantasy,0.0,0.0,Just Visiting,88,95.0,4.7,2001
6522,0.356425,Science Fiction,0.0,0.0,Just Visiting,88,95.0,4.7,2001
6523,0.541416,Drama,13000000.0,16929123.0,Crazy/Beautiful,99,57.0,6.6,2001
6524,0.541416,Romance,13000000.0,16929123.0,Crazy/Beautiful,99,57.0,6.6,2001
6525,0.352726,Drama,0.0,0.0,Prozac Nation,95,36.0,6.0,2001
6526,0.350862,Drama,0.0,0.0,Safar e Ghandehar,85,11.0,4.5,2001
6527,0.350862,Foreign,0.0,0.0,Safar e Ghandehar,85,11.0,4.5,2001
6528,0.20867,Action,94000000.0,54744738.0,Driven,116,90.0,4.8,2001
6529,0.348262,Comedy,24000000.0,14782676.0,Out Cold,89,28.0,6.1,2001
6530,0.362592,Romance,0.0,0.0,Intimacy,119,15.0,6.5,2001
6531,0.362592,Drama,0.0,0.0,Intimacy,119,15.0,6.5,2001
6532,0.333096,Comedy,500000.0,0.0,Citizen Toxie: The Toxic Avenger IV,109,11.0,6.3,2001
6533,0.333096,Horror,500000.0,0.0,Citizen Toxie: The Toxic Avenger IV,109,11.0,6.3,2001
6534,0.318067,Action,0.0,0.0,Princess of Thieves,88,27.0,5.7,2001
6535,0.318067,Family,0.0,0.0,Princess of Thieves,88,27.0,5.7,2001
6536,0.318067,Adventure,0.0,0.0,Princess of Thieves,88,27.0,5.7,2001
6537,0.318067,Romance,0.0,0.0,Princess of Thieves,88,27.0,5.7,2001
6538,0.318067,TV Movie,0.0,0.0,Princess of Thieves,88,27.0,5.7,2001
6539,0.328665,Action,35000000.0,13678913.0,American Outlaws,94,26.0,5.8,2001
6540,0.328665,Western,35000000.0,13678913.0,American Outlaws,94,26.0,5.8,2001
6541,0.324227,Crime,87000000.0,351692268.0,Hannibal,131,772.0,6.3,2001
6542,0.324227,Drama,87000000.0,351692268.0,Hannibal,131,772.0,6.3,2001
6543,0.324227,Thriller,87000000.0,351692268.0,Hannibal,131,772.0,6.3,2001
6544,0.324227,Horror,87000000.0,351692268.0,Hannibal,131,772.0,6.3,2001
6545,0.323191,Mystery,75000000.0,54249294.0,Domestic Disturbance,89,50.0,5.4,2001
6546,0.323191,Thriller,75000000.0,54249294.0,Domestic Disturbance,89,50.0,5.4,2001
6547,0.323191,Crime,75000000.0,54249294.0,Domestic Disturbance,89,50.0,5.4,2001
6548,0.321852,Thriller,0.0,0.0,The Unsaid,111,14.0,6.5,2001
6549,0.318495,Comedy,13000000.0,0.0,Birthday Girl,93,51.0,6.1,2001
6550,0.318495,Crime,13000000.0,0.0,Birthday Girl,93,51.0,6.1,2001
6551,0.318495,Thriller,13000000.0,0.0,Birthday Girl,93,51.0,6.1,2001
6552,0.501163,Animation,10000000.0,44460850.0,Recess: School's Out,83,42.0,6.5,2001
6553,0.501163,Comedy,10000000.0,44460850.0,Recess: School's Out,83,42.0,6.5,2001
6554,0.501163,Family,10000000.0,44460850.0,Recess: School's Out,83,42.0,6.5,2001
6555,0.300784,Drama,0.0,0.0,Me Without You,107,10.0,7.0,2001
6556,0.300216,Action,40000000.0,0.0,Impostor,102,54.0,5.9,2001
6557,0.300216,Science Fiction,40000000.0,0.0,Impostor,102,54.0,5.9,2001
6558,0.300216,Thriller,40000000.0,0.0,Impostor,102,54.0,5.9,2001
6559,0.298712,Action,0.0,0.0,The Parole Officer,93,18.0,5.6,2001
6560,0.298712,Comedy,0.0,0.0,The Parole Officer,93,18.0,5.6,2001
6561,0.298712,Foreign,0.0,0.0,The Parole Officer,93,18.0,5.6,2001
6562,0.293357,Comedy,0.0,0.0,Air Bud 3: World Pup,83,18.0,4.7,2001
6563,0.293357,Drama,0.0,0.0,Air Bud 3: World Pup,83,18.0,4.7,2001
6564,0.293357,Family,0.0,0.0,Air Bud 3: World Pup,83,18.0,4.7,2001
6565,0.293121,Crime,0.0,0.0,Lantana,121,19.0,6.2,2001
6566,0.293121,Drama,0.0,0.0,Lantana,121,19.0,6.2,2001
6567,0.293121,Mystery,0.0,0.0,Lantana,121,19.0,6.2,2001
6568,0.293121,Thriller,0.0,0.0,Lantana,121,19.0,6.2,2001
6569,0.286107,Comedy,1500000.0,0.0,Elvira's Haunted Hills,90,10.0,5.6,2001
6570,0.286107,Horror,1500000.0,0.0,Elvira's Haunted Hills,90,10.0,5.6,2001
6571,0.283553,Action,0.0,0.0,Texas Rangers,110,10.0,5.6,2001
6572,0.283553,Adventure,0.0,0.0,Texas Rangers,110,10.0,5.6,2001
6573,0.283553,Drama,0.0,0.0,Texas Rangers,110,10.0,5.6,2001
6574,0.283553,Western,0.0,0.0,Texas Rangers,110,10.0,5.6,2001
6575,0.282381,Adventure,0.0,0.0,Prince Charming,91,10.0,5.4,2001
6576,0.282381,Fantasy,0.0,0.0,Prince Charming,91,10.0,5.4,2001
6577,0.282381,Comedy,0.0,0.0,Prince Charming,91,10.0,5.4,2001
6578,0.282381,Science Fiction,0.0,0.0,Prince Charming,91,10.0,5.4,2001
6579,0.282381,Romance,0.0,0.0,Prince Charming,91,10.0,5.4,2001
6580,0.278317,Drama,0.0,741394.0,Charlotte Gray,121,14.0,5.4,2001
6581,0.278317,History,0.0,741394.0,Charlotte Gray,121,14.0,5.4,2001
6582,0.278317,Romance,0.0,741394.0,Charlotte Gray,121,14.0,5.4,2001
6583,0.278317,War,0.0,741394.0,Charlotte Gray,121,14.0,5.4,2001
6584,0.457617,Comedy,0.0,0.0,Beethoven's 4th,93,27.0,4.4,2001
6585,0.457617,Family,0.0,0.0,Beethoven's 4th,93,27.0,4.4,2001
6586,0.299969,Drama,34000000.0,19693891.0,Summer Catch,108,35.0,4.8,2001
6587,0.299969,Comedy,34000000.0,19693891.0,Summer Catch,108,35.0,4.8,2001
6588,0.299969,Romance,34000000.0,19693891.0,Summer Catch,108,35.0,4.8,2001
6589,0.274314,Comedy,5000000.0,295206.0,Wet Hot American Summer,97,163.0,6.5,2001
6590,0.274027,Horror,0.0,0.0,Valentine,96,51.0,4.9,2001
6591,0.274027,Thriller,0.0,0.0,Valentine,96,51.0,4.9,2001
6592,0.27279,Action,7000000.0,0.0,Ticker,92,13.0,3.6,2001
6593,0.27279,Adventure,7000000.0,0.0,Ticker,92,13.0,3.6,2001
6594,0.27279,Crime,7000000.0,0.0,Ticker,92,13.0,3.6,2001
6595,0.27279,Thriller,7000000.0,0.0,Ticker,92,13.0,3.6,2001
6596,0.272619,Action,35000000.0,0.0,Heist,107,62.0,6.5,2001
6597,0.272619,Crime,35000000.0,0.0,Heist,107,62.0,6.5,2001
6598,0.272619,Drama,35000000.0,0.0,Heist,107,62.0,6.5,2001
6599,0.272619,Thriller,35000000.0,0.0,Heist,107,62.0,6.5,2001
6600,0.272562,Action,0.0,0.0,Yamakasi - Les samouraÃ¯s des temps modernes,90,82.0,5.9,2001
6601,0.272562,Crime,0.0,0.0,Yamakasi - Les samouraÃ¯s des temps modernes,90,82.0,5.9,2001
6602,0.272562,Drama,0.0,0.0,Yamakasi - Les samouraÃ¯s des temps modernes,90,82.0,5.9,2001
6603,0.271443,Adventure,0.0,0.0,Jack and the Beanstalk: The Real Story,174,11.0,6.0,2001
6604,0.271443,Drama,0.0,0.0,Jack and the Beanstalk: The Real Story,174,11.0,6.0,2001
6605,0.271443,Fantasy,0.0,0.0,Jack and the Beanstalk: The Real Story,174,11.0,6.0,2001
6606,0.353327,Drama,1500000.0,416925.0,The Believer,98,78.0,6.8,2001
6607,0.269944,Comedy,12000000.0,17292381.0,Max Keeble's Big Move,86,18.0,5.3,2001
6608,0.269944,Family,12000000.0,17292381.0,Max Keeble's Big Move,86,18.0,5.3,2001
6609,0.269944,Fantasy,12000000.0,17292381.0,Max Keeble's Big Move,86,18.0,5.3,2001
6610,0.269944,Science Fiction,12000000.0,17292381.0,Max Keeble's Big Move,86,18.0,5.3,2001
6611,0.263042,Adventure,75000000.0,5409517.0,Monkeybone,93,37.0,4.0,2001
6612,0.263042,Fantasy,75000000.0,5409517.0,Monkeybone,93,37.0,4.0,2001
6613,0.263042,Animation,75000000.0,5409517.0,Monkeybone,93,37.0,4.0,2001
6614,0.263042,Action,75000000.0,5409517.0,Monkeybone,93,37.0,4.0,2001
6615,0.263042,Comedy,75000000.0,5409517.0,Monkeybone,93,37.0,4.0,2001
6616,0.258176,Action,0.0,0.0,See Spot Run,94,26.0,4.8,2001
6617,0.258176,Comedy,0.0,0.0,See Spot Run,94,26.0,4.8,2001
6618,0.258176,Family,0.0,0.0,See Spot Run,94,26.0,4.8,2001
6619,0.257859,Comedy,0.0,0.0,Storytelling,87,22.0,5.8,2001
6620,0.257859,Drama,0.0,0.0,Storytelling,87,22.0,5.8,2001
6621,0.251798,Comedy,250000.0,4186931.0,Lovely & Amazing,91,10.0,6.3,2001
6622,0.251798,Drama,250000.0,4186931.0,Lovely & Amazing,91,10.0,6.3,2001
6623,0.251798,Romance,250000.0,4186931.0,Lovely & Amazing,91,10.0,6.3,2001
6624,0.25108,Drama,0.0,0.0,61*,129,24.0,5.8,2001
6625,0.25108,History,0.0,0.0,61*,129,24.0,5.8,2001
6626,0.249357,War,0.0,0.0,Attila,177,41.0,6.2,2001
6627,0.249357,Action,0.0,0.0,Attila,177,41.0,6.2,2001
6628,0.249357,Adventure,0.0,0.0,Attila,177,41.0,6.2,2001
6629,0.249357,Drama,0.0,0.0,Attila,177,41.0,6.2,2001
6630,0.249357,History,0.0,0.0,Attila,177,41.0,6.2,2001
6631,0.241272,Action,0.0,0.0,Pootie Tang,81,19.0,5.8,2001
6632,0.241272,Comedy,0.0,0.0,Pootie Tang,81,19.0,5.8,2001
6633,0.20342,Action,0.0,0.0,The Fourth Angel,96,13.0,6.5,2001
6634,0.20342,Thriller,0.0,0.0,The Fourth Angel,96,13.0,6.5,2001
6635,0.20342,Adventure,0.0,0.0,The Fourth Angel,96,13.0,6.5,2001
6636,0.239869,Action,11000000.0,23978402.0,Corky Romano,86,20.0,4.4,2001
6637,0.239869,Comedy,11000000.0,23978402.0,Corky Romano,86,20.0,4.4,2001
6638,0.239869,Crime,11000000.0,23978402.0,Corky Romano,86,20.0,4.4,2001
6639,0.227672,Comedy,38000000.0,0.0,Joe Somebody,99,14.0,5.5,2001
6640,0.507235,Action,0.0,0.0,To End All Wars,108,13.0,6.3,2001
6641,0.507235,Comedy,0.0,0.0,To End All Wars,108,13.0,6.3,2001
6642,0.507235,Drama,0.0,0.0,To End All Wars,108,13.0,6.3,2001
6643,0.507235,History,0.0,0.0,To End All Wars,108,13.0,6.3,2001
6644,0.224439,TV Movie,0.0,0.0,Snow White,93,25.0,5.6,2001
6645,0.224439,Fantasy,0.0,0.0,Snow White,93,25.0,5.6,2001
6646,0.224439,Family,0.0,0.0,Snow White,93,25.0,5.6,2001
6647,0.224439,Adventure,0.0,0.0,Snow White,93,25.0,5.6,2001
6648,0.223151,Drama,0.0,0.0,Iris,91,21.0,5.7,2001
6649,0.223151,Romance,0.0,0.0,Iris,91,21.0,5.7,2001
6650,0.221355,TV Movie,0.0,0.0,Uprising,177,10.0,6.0,2001
6651,0.221355,Drama,0.0,0.0,Uprising,177,10.0,6.0,2001
6652,0.221355,History,0.0,0.0,Uprising,177,10.0,6.0,2001
6653,0.221355,War,0.0,0.0,Uprising,177,10.0,6.0,2001
6654,0.906593,Adventure,0.0,0.0,Black Knight,95,153.0,5.4,2001
6655,0.906593,Comedy,0.0,0.0,Black Knight,95,153.0,5.4,2001
6656,0.906593,Fantasy,0.0,0.0,Black Knight,95,153.0,5.4,2001
6657,0.216654,Comedy,0.0,0.0,The Man Who Sued God,97,11.0,5.7,2001
6658,0.213105,Drama,0.0,0.0,Wit,99,14.0,5.8,2001
6659,0.213105,TV Movie,0.0,0.0,Wit,99,14.0,5.8,2001
6660,0.210756,Animation,0.0,0.0,Scooby-Doo and the Cyber Chase,75,29.0,6.7,2001
6661,0.210756,Family,0.0,0.0,Scooby-Doo and the Cyber Chase,75,29.0,6.7,2001
6662,0.167033,Adventure,93000000.0,368780809.0,Jurassic Park III,92,1366.0,5.6,2001
6663,0.167033,Action,93000000.0,368780809.0,Jurassic Park III,92,1366.0,5.6,2001
6664,0.167033,Thriller,93000000.0,368780809.0,Jurassic Park III,92,1366.0,5.6,2001
6665,0.167033,Science Fiction,93000000.0,368780809.0,Jurassic Park III,92,1366.0,5.6,2001
6666,0.209655,Drama,0.0,0.0,The Grey Zone,108,16.0,5.6,2001
6667,0.209655,War,0.0,0.0,The Grey Zone,108,16.0,5.6,2001
6668,0.209579,Comedy,22000000.0,0.0,Josie and the Pussycats,98,39.0,5.2,2001
6669,0.209579,Music,22000000.0,0.0,Josie and the Pussycats,98,39.0,5.2,2001
6670,0.20688,Drama,57000000.0,62112895.0,Captain Corelli's Mandolin,131,67.0,5.6,2001
6671,0.20688,History,57000000.0,62112895.0,Captain Corelli's Mandolin,131,67.0,5.6,2001
6672,0.20688,Romance,57000000.0,62112895.0,Captain Corelli's Mandolin,131,67.0,5.6,2001
6673,0.205873,Drama,0.0,0.0,The Body,109,17.0,4.5,2001
6674,0.205873,Mystery,0.0,0.0,The Body,109,17.0,4.5,2001
6675,0.205873,Romance,0.0,0.0,The Body,109,17.0,4.5,2001
6676,0.205873,Thriller,0.0,0.0,The Body,109,17.0,4.5,2001
6677,0.205204,Adventure,0.0,0.0,The Order,89,30.0,3.8,2001
6678,0.205204,Drama,0.0,0.0,The Order,89,30.0,3.8,2001
6679,0.205204,Action,0.0,0.0,The Order,89,30.0,3.8,2001
6680,0.205204,Comedy,0.0,0.0,The Order,89,30.0,3.8,2001
6681,0.205204,Thriller,0.0,0.0,The Order,89,30.0,3.8,2001
6682,0.203888,Comedy,0.0,0.0,Good Advice,93,13.0,5.7,2001
6683,0.203888,Romance,0.0,0.0,Good Advice,93,13.0,5.7,2001
6684,0.151506,Drama,0.0,0.0,James Dean,90,22.0,6.7,2001
6685,0.202684,Comedy,0.0,0.0,Freddy Got Fingered,87,48.0,4.3,2001
6686,0.198443,Science Fiction,0.0,0.0,Epoch,96,12.0,3.9,2001
6687,0.254157,Animation,0.0,0.0,Shrek in the Swamp Karaoke Dance Party,3,12.0,5.4,2001
6688,0.254157,Comedy,0.0,0.0,Shrek in the Swamp Karaoke Dance Party,3,12.0,5.4,2001
6689,0.254157,Music,0.0,0.0,Shrek in the Swamp Karaoke Dance Party,3,12.0,5.4,2001
6690,0.017536,Adventure,0.0,0.0,Zenon: The Zequel,100,15.0,4.7,2001
6691,0.017536,Comedy,0.0,0.0,Zenon: The Zequel,100,15.0,4.7,2001
6692,0.017536,Family,0.0,0.0,Zenon: The Zequel,100,15.0,4.7,2001
6693,0.017536,Science Fiction,0.0,0.0,Zenon: The Zequel,100,15.0,4.7,2001
6694,0.017536,TV Movie,0.0,0.0,Zenon: The Zequel,100,15.0,4.7,2001
6695,0.195196,Comedy,1000000.0,10013424.0,Kissing Jessica Stein,97,22.0,5.9,2001
6696,0.194196,Documentary,0.0,0.0,Stanley Kubrick: A Life in Pictures,141,20.0,7.5,2001
6697,0.191718,TV Movie,0.0,0.0,Motocrossed,110,11.0,4.2,2001
6698,0.191718,Family,0.0,0.0,Motocrossed,110,11.0,4.2,2001
6699,0.191718,Comedy,0.0,0.0,Motocrossed,110,11.0,4.2,2001
6700,0.191718,Drama,0.0,0.0,Motocrossed,110,11.0,4.2,2001
6701,0.191697,Comedy,0.0,0.0,Le vÃ©lo de Ghislain Lambert,119,10.0,7.1,2001
6702,0.191566,Action,40000000.0,27053815.0,The Musketeer,104,32.0,5.1,2001
6703,0.191566,Adventure,40000000.0,27053815.0,The Musketeer,104,32.0,5.1,2001
6704,0.191566,Drama,40000000.0,27053815.0,The Musketeer,104,32.0,5.1,2001
6705,0.189393,Drama,7000000.0,3646994.0,The Cat's Meow,114,19.0,5.7,2001
6706,0.189393,Mystery,7000000.0,3646994.0,The Cat's Meow,114,19.0,5.7,2001
6707,0.189393,Thriller,7000000.0,3646994.0,The Cat's Meow,114,19.0,5.7,2001
6708,0.210173,Action,5000000.0,0.0,The Forsaken,90,17.0,4.6,2001
6709,0.210173,Adventure,5000000.0,0.0,The Forsaken,90,17.0,4.6,2001
6710,0.210173,Horror,5000000.0,0.0,The Forsaken,90,17.0,4.6,2001
6711,0.210173,Thriller,5000000.0,0.0,The Forsaken,90,17.0,4.6,2001
6712,0.18527,History,0.0,0.0,The Lost Battalion,92,16.0,6.0,2001
6713,0.18527,Drama,0.0,0.0,The Lost Battalion,92,16.0,6.0,2001
6714,0.18527,War,0.0,0.0,The Lost Battalion,92,16.0,6.0,2001
6715,0.185009,Drama,700000.0,1667192.0,L.I.E. Long Island Expressway,97,13.0,5.2,2001
6716,0.173806,Comedy,25000000.0,0.0,Say It Isn't So,95,21.0,5.1,2001
6717,0.173806,Romance,25000000.0,0.0,Say It Isn't So,95,21.0,5.1,2001
6718,0.169845,Adventure,0.0,0.0,Bubble Boy,84,73.0,4.6,2001
6719,0.169845,Comedy,0.0,0.0,Bubble Boy,84,73.0,4.6,2001
6720,0.169845,Drama,0.0,0.0,Bubble Boy,84,73.0,4.6,2001
6721,0.169845,Romance,0.0,0.0,Bubble Boy,84,73.0,4.6,2001
6722,0.114027,Documentary,0.0,0.0,The Blue Planet,400,22.0,6.9,2001
6723,0.168793,Drama,0.0,0.0,Conspiracy,96,31.0,6.3,2001
6724,0.168793,History,0.0,0.0,Conspiracy,96,31.0,6.3,2001
6725,0.168793,TV Movie,0.0,0.0,Conspiracy,96,31.0,6.3,2001
6726,0.164669,Comedy,6000000.0,2025238.0,Novocaine,95,12.0,5.9,2001
6727,0.164669,Crime,6000000.0,2025238.0,Novocaine,95,12.0,5.9,2001
6728,0.164669,Thriller,6000000.0,2025238.0,Novocaine,95,12.0,5.9,2001
6729,0.26321,Crime,11000000.0,13276953.0,Sugar & Spice,81,31.0,5.4,2001
6730,0.26321,Comedy,11000000.0,13276953.0,Sugar & Spice,81,31.0,5.4,2001
6731,0.150233999999999,Comedy,0.0,0.0,Winning London,93,27.0,5.7,2001
6732,0.150233999999999,Family,0.0,0.0,Winning London,93,27.0,5.7,2001
6733,0.149414,Animation,0.0,0.0,Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys,74,11.0,6.0,2001
6734,0.149414,Family,0.0,0.0,Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys,74,11.0,6.0,2001
6735,0.148963,Action,10000000.0,7316658.0,Bones,96,17.0,4.0,2001
6736,0.148963,Horror,10000000.0,7316658.0,Bones,96,17.0,4.0,2001
6737,0.148963,Thriller,10000000.0,7316658.0,Bones,96,17.0,4.0,2001
6738,0.138860999999999,Documentary,0.0,0.0,Dogtown and Z-Boys,91,28.0,6.7,2001
6739,0.133455,Comedy,0.0,0.0,CQ,88,13.0,5.9,2001
6740,0.133455,Drama,0.0,0.0,CQ,88,13.0,5.9,2001
6741,0.133455,Science Fiction,0.0,0.0,CQ,88,13.0,5.9,2001
6742,0.19853,Comedy,0.0,0.0,The Anniversary Party,115,11.0,5.6,2001
6743,0.19853,Drama,0.0,0.0,The Anniversary Party,115,11.0,5.6,2001
6744,0.12891,Action,7000000.0,10229331.0,The Wash,93,15.0,5.6,2001
6745,0.12891,Comedy,7000000.0,10229331.0,The Wash,93,15.0,5.6,2001
6746,0.128169,Action,15000000.0,163169.0,Down,111,10.0,3.7,2001
6747,0.128169,Horror,15000000.0,163169.0,Down,111,10.0,3.7,2001
6748,0.128169,Mystery,15000000.0,163169.0,Down,111,10.0,3.7,2001
6749,0.128169,Thriller,15000000.0,163169.0,Down,111,10.0,3.7,2001
6750,0.126065,Action,5000000.0,5476060.0,Made,94,19.0,5.8,2001
6751,0.126065,Comedy,5000000.0,5476060.0,Made,94,19.0,5.8,2001
6752,0.126065,Thriller,5000000.0,5476060.0,Made,94,19.0,5.8,2001
6753,0.116784,Drama,0.0,0.0,Soul Survivors,84,21.0,4.5,2001
6754,0.116784,Horror,0.0,0.0,Soul Survivors,84,21.0,4.5,2001
6755,0.116784,Mystery,0.0,0.0,Soul Survivors,84,21.0,4.5,2001
6756,0.116784,Thriller,0.0,0.0,Soul Survivors,84,21.0,4.5,2001
6757,0.115221,Fantasy,4800000.0,0.0,Dagon,95,23.0,6.1,2001
6758,0.115221,Horror,4800000.0,0.0,Dagon,95,23.0,6.1,2001
6759,0.115221,Thriller,4800000.0,0.0,Dagon,95,23.0,6.1,2001
6760,0.115051,TV Movie,0.0,0.0,In the Time of the Butterflies,95,10.0,6.1,2001
6761,0.115051,Thriller,0.0,0.0,In the Time of the Butterflies,95,10.0,6.1,2001
6762,0.115051,Drama,0.0,0.0,In the Time of the Butterflies,95,10.0,6.1,2001
6763,0.115051,History,0.0,0.0,In the Time of the Butterflies,95,10.0,6.1,2001
6764,0.115051,Romance,0.0,0.0,In the Time of the Butterflies,95,10.0,6.1,2001
6765,0.114896,Adventure,0.0,0.0,Halloweentown II: Kalabar's Revenge,81,38.0,6.0,2001
6766,0.114896,Family,0.0,0.0,Halloweentown II: Kalabar's Revenge,81,38.0,6.0,2001
6767,0.114896,Fantasy,0.0,0.0,Halloweentown II: Kalabar's Revenge,81,38.0,6.0,2001
6768,0.114896,TV Movie,0.0,0.0,Halloweentown II: Kalabar's Revenge,81,38.0,6.0,2001
